Datetime,Load_MW,Temperature_C
2013-01-04 00:00:00,6314.0,-2.7299999999999613
2013-01-04 01:00:00,5940.0,-3.3700000000000045
2013-01-04 02:00:00,5851.0,-3.5600000000000023
2013-01-04 03:00:00,5735.0,-3.42999999999995
2013-01-04 04:00:00,5799.0,-3.42999999999995
2013-01-04 05:00:00,5948.0,-3.5299999999999727
2013-01-04 06:00:00,6224.0,-3.4599999999999795
2013-01-04 07:00:00,6791.0,-3.259999999999991
2013-01-04 08:00:00,7037.0,-3.3899999999999864
2013-01-04 09:00:00,7046.0,-4.319999999999993
2013-01-04 10:00:00,6988.0,-4.649999999999977
2013-01-04 11:00:00,6965.0,-5.099999999999966
2013-01-04 12:00:00,6852.0,-5.7999999999999545
2013-01-04 13:00:00,6724.0,-4.939999999999998
2013-01-04 14:00:00,6556.0,-3.009999999999991
2013-01-04 15:00:00,6451.0,-1.7199999999999704
2013-01-04 16:00:00,6356.0,-0.8799999999999955
2013-01-04 17:00:00,6511.0,-0.6099999999999568
2013-01-04 18:00:00,7010.0,0.5
2013-01-04 19:00:00,7165.0,0.7700000000000387
2013-01-04 20:00:00,7127.0,0.8000000000000114
2013-01-04 21:00:00,7038.0,-0.07999999999998408
2013-01-04 22:00:00,6877.0,-0.589999999999975
2013-01-04 23:00:00,6554.0,-1.419999999999959
2013-01-05 00:00:00,6156.0,-2.0399999999999636
2013-01-05 01:00:00,5853.0,-2.319999999999993
2013-01-05 02:00:00,5746.0,-2.2099999999999795
2013-01-05 03:00:00,5691.0,-2.169999999999959
2013-01-05 04:00:00,5714.0,-1.9799999999999613
2013-01-05 05:00:00,5705.0,-1.3599999999999568
2013-01-05 06:00:00,5878.0,-1.4832499999999982
2013-01-05 07:00:00,5980.0,-1.3076666669999781
2013-01-05 08:00:00,6172.0,-1.5803333329999987
2013-01-05 09:00:00,6357.0,-0.041249999999990905
2013-01-05 10:00:00,6346.0,0.29000000000002046
2013-01-05 11:00:00,6347.0,0.32000000000005
2013-01-05 12:00:00,6183.0,0.410000000000025
2013-01-05 13:00:00,5983.0,0.5
2013-01-05 14:00:00,5820.0,0.8600000000000136
2013-01-05 15:00:00,5712.0,1.25
2013-01-05 16:00:00,5692.0,1.4399999999999977
2013-01-05 17:00:00,5788.0,1.7900000000000205
2013-01-05 18:00:00,6329.0,2.3500000000000227
2013-01-05 19:00:00,6551.0,3.0500000000000114
2013-01-05 20:00:00,6515.0,3.160000000000025
2013-01-05 21:00:00,6420.0,2.650000000000034
2013-01-05 22:00:00,6252.0,2.1100000000000136
2013-01-05 23:00:00,5894.0,1.6400000000000432
2013-01-06 00:00:00,5570.0,1.420000000000016
2013-01-06 01:00:00,5266.0,1.170000000000016
2013-01-06 02:00:00,5140.0,1.1400000000000432
2013-01-06 03:00:00,5034.0,0.7200000000000273
2013-01-06 04:00:00,5046.0,0.4500000000000455
2013-01-06 05:00:00,5070.0,0.07000000000005002
2013-01-06 06:00:00,5191.0,-0.39999999999997726
2013-01-06 07:00:00,5377.0,-0.7299999999999613
2013-01-06 08:00:00,5623.0,-1.0600000000000023
2013-01-06 09:00:00,5742.0,-0.7599999999999909
2013-01-06 10:00:00,5889.0,-0.67999999999995
2013-01-06 11:00:00,5820.0,-0.9599999999999795
2013-01-06 12:00:00,5814.0,-1.169999999999959
2013-01-06 13:00:00,5781.0,-0.7799999999999727
2013-01-06 14:00:00,5766.0,0.5300000000000296
2013-01-06 15:00:00,5671.0,1.920000000000016
2013-01-06 16:00:00,5735.0,3.0400000000000205
2013-01-06 17:00:00,5916.0,3.730000000000018
2013-01-06 18:00:00,6252.0,4.420000000000016
2013-01-06 19:00:00,6363.0,4.5
2013-01-06 20:00:00,6303.0,4.57000000000005
2013-01-06 21:00:00,6230.0,3.1000000000000227
2013-01-06 22:00:00,6010.0,1.3500000000000227
2013-01-06 23:00:00,5670.0,0.36000000000001364
2013-01-07 00:00:00,5428.0,-0.46999999999997044
2013-01-07 01:00:00,5205.0,-1.3899999999999864
2013-01-07 02:00:00,5122.0,-1.5199999999999818
2013-01-07 03:00:00,5145.0,-0.9899999999999523
2013-01-07 04:00:00,5117.0,-0.5499999999999545
2013-01-07 05:00:00,5342.0,-0.2799999999999727
2013-01-07 06:00:00,5712.0,0.1400000000000432
2013-01-07 07:00:00,6287.0,0.3300000000000409
2013-01-07 08:00:00,6627.0,0.07000000000005002
2013-01-07 09:00:00,6613.0,0.22000000000002728
2013-01-07 10:00:00,6622.0,0.060000000000002274
2013-01-07 11:00:00,6644.0,-0.40999999999996817
2013-01-07 12:00:00,6568.0,-1.0299999999999727
2013-01-07 13:00:00,6516.0,-0.6999999999999886
2013-01-07 14:00:00,6349.0,1.400000000000034
2013-01-07 15:00:00,6262.0,3.2900000000000205
2013-01-07 16:00:00,6173.0,5.4500000000000455
2013-01-07 17:00:00,6329.0,6.970000000000027
2013-01-07 18:00:00,6825.0,7.910000000000025
2013-01-07 19:00:00,7099.0,8.210000000000036
2013-01-07 20:00:00,7145.0,8.03000000000003
2013-01-07 21:00:00,7112.0,6.910000000000025
2013-01-07 22:00:00,6873.0,5.720000000000027
2013-01-07 23:00:00,6562.0,4.6200000000000045
2013-01-08 00:00:00,6258.0,4.420000000000016
2013-01-08 01:00:00,6006.0,4.53000000000003
2013-01-08 02:00:00,5995.0,4.7900000000000205
2013-01-08 03:00:00,5902.0,4.760000000000048
2013-01-08 04:00:00,6033.0,4.7900000000000205
2013-01-08 05:00:00,6105.0,4.57000000000005
2013-01-08 06:00:00,6532.0,3.7600000000000477
2013-01-08 07:00:00,7040.0,2.830000000000041
2013-01-08 08:00:00,7355.0,3.2900000000000205
2013-01-08 09:00:00,7207.0,2.75
2013-01-08 10:00:00,6909.0,2.730000000000018
2013-01-08 11:00:00,6728.0,2.6899999999999977
2013-01-08 12:00:00,6516.0,2.140000000000043
2013-01-08 13:00:00,6247.0,3.090000000000032
2013-01-08 14:00:00,6088.0,4.7000000000000455
2013-01-08 15:00:00,5882.0,5.840000000000032
2013-01-08 16:00:00,5903.0,6.510000000000048
2013-01-08 17:00:00,6070.0,6.650000000000034
2013-01-08 18:00:00,6535.0,7.080000000000041
2013-01-08 19:00:00,6825.0,7.050000000000011
2013-01-08 20:00:00,6840.0,7.475999999999999
2013-01-08 21:00:00,6834.0,4.463333333000037
2013-01-08 22:00:00,6671.0,3.170000000000016
2013-01-08 23:00:00,6261.0,1.4600000000000364
2013-01-09 00:00:00,5999.0,0.12000000000000455
2013-01-09 01:00:00,5814.0,-0.7299999999999613
2013-01-09 02:00:00,5709.0,-1.3100000000000023
2013-01-09 03:00:00,5687.0,-2.009999999999991
2013-01-09 04:00:00,5792.0,-2.5499999999999545
2013-01-09 05:00:00,5888.0,-3.0600000000000023
2013-01-09 06:00:00,6253.0,-3.42999999999995
2013-01-09 07:00:00,6745.0,-3.8999999999999773
2013-01-09 08:00:00,7042.0,-3.8899999999999864
2013-01-09 09:00:00,6900.0,-3.7199999999999704
2013-01-09 10:00:00,6797.0,-3.5499999999999545
2013-01-09 11:00:00,6772.0,-3.6499999999999773
2013-01-09 12:00:00,6617.0,-2.6499999999999773
2013-01-09 13:00:00,6573.0,-1.6499999999999773
2013-01-09 14:00:00,6455.0,2.730000000000018
2013-01-09 15:00:00,6307.0,5.420000000000016
2013-01-09 16:00:00,6228.0,6.650000000000034
2013-01-09 17:00:00,6292.0,7.150000000000034
2013-01-09 18:00:00,6674.0,8.090000000000032
2013-01-09 19:00:00,6834.0,8.150000000000034
2013-01-09 20:00:00,6708.0,8.340000000000032
2013-01-09 21:00:00,6668.0,6.8799999999999955
2013-01-09 22:00:00,6367.0,5.03000000000003
2013-01-09 23:00:00,6053.0,3.0500000000000114
2013-01-10 00:00:00,5606.0,1.2900000000000205
2013-01-10 01:00:00,5395.0,0.4000000000000341
2013-01-10 02:00:00,5280.0,-0.5399999999999636
2013-01-10 03:00:00,5247.0,0.5440000000000396
2013-01-10 04:00:00,5314.0,5.5733333330000505
2013-01-10 05:00:00,5411.0,4.6846666670000445
2013-01-10 06:00:00,5772.0,3.646000000000015
2013-01-10 07:00:00,6369.0,2.807333333000031
2013-01-10 08:00:00,6649.0,1.8186666670000022
2013-01-10 09:00:00,6611.0,0.8300000000000409
2013-01-10 10:00:00,6423.0,0.10000000000002274
2013-01-10 11:00:00,6336.0,0.32600000000002183
2013-01-10 12:00:00,6169.0,1.8488000000000397
2013-01-10 13:00:00,6035.0,1.8586666670000227
2013-01-10 14:00:00,5899.0,3.165333333000035
2013-01-10 15:00:00,5818.0,4.20150000000001
2013-01-10 16:00:00,5816.0,5.598333333000028
2013-01-10 17:00:00,5945.0,6.724666667000008
2013-01-10 18:00:00,6408.0,8.100500000000011
2013-01-10 19:00:00,6621.0,9.310000000000002
2013-01-10 20:00:00,6557.0,8.210000000000036
2013-01-10 21:00:00,6480.0,9.254999999999995
2013-01-10 22:00:00,6173.0,8.15500000000003
2013-01-10 23:00:00,5898.0,9.200000000000045
2013-01-11 00:00:00,5464.0,8.740000000000009
2013-01-11 01:00:00,5244.0,6.960000000000036
2013-01-11 02:00:00,5083.0,7.28000000000003
2013-01-11 03:00:00,5029.0,7.2000000000000455
2013-01-11 04:00:00,5106.0,6.8700000000000045
2013-01-11 05:00:00,5224.0,2.938500000000033
2013-01-11 06:00:00,5490.0,7.220000000000027
2013-01-11 07:00:00,6036.0,2.86850000000004
2013-01-11 08:00:00,6339.0,6.730000000000018
2013-01-11 09:00:00,6319.0,5.930000000000007
2013-01-11 10:00:00,6244.0,5.1200000000000045
2013-01-11 11:00:00,6245.0,4.410000000000025
2013-01-11 12:00:00,6149.0,4.57000000000005
2013-01-11 13:00:00,6162.0,4.240000000000009
2013-01-11 14:00:00,6116.0,6.0
2013-01-11 15:00:00,6046.0,7.0
2013-01-11 16:00:00,6031.0,7.760000000000048
2013-01-11 17:00:00,6071.0,8.240000000000009
2013-01-11 18:00:00,6326.0,8.885000000000048
2013-01-11 19:00:00,6347.0,9.53000000000003
2013-01-11 20:00:00,6171.0,9.53000000000003
2013-01-11 21:00:00,6098.0,9.29000000000002
2013-01-11 22:00:00,5860.0,5.760000000000048
2013-01-11 23:00:00,5576.0,4.890000000000043
2013-01-12 00:00:00,5223.0,4.03000000000003
2013-01-12 01:00:00,4895.0,4.400000000000034
2013-01-12 02:00:00,4683.0,3.6899999999999977
2013-01-12 03:00:00,4610.0,3.7200000000000273
2013-01-12 04:00:00,4588.0,3.890000000000043
2013-01-12 05:00:00,4614.0,2.9399999999999977
2013-01-12 06:00:00,4747.0,2.3700000000000045
2013-01-12 07:00:00,4881.0,1.830000000000041
2013-01-12 08:00:00,5132.0,2.6100000000000136
2013-01-12 09:00:00,5297.0,2.080000000000041
2013-01-12 10:00:00,5472.0,0.6100000000000136
2013-01-12 11:00:00,5510.0,0.8900000000000432
2013-01-12 12:00:00,5391.0,1.4300000000000068
2013-01-12 13:00:00,5210.0,1.5900000000000318
2013-01-12 14:00:00,5063.0,3.07000000000005
2013-01-12 15:00:00,4884.0,4.560000000000002
2013-01-12 16:00:00,4834.0,5.78000000000003
2013-01-12 17:00:00,4931.0,6.53000000000003
2013-01-12 18:00:00,5307.0,7.7900000000000205
2013-01-12 19:00:00,5426.0,8.270000000000039
2013-01-12 20:00:00,5336.0,9.369500000000016
2013-01-12 21:00:00,5247.0,8.270000000000039
2013-01-12 22:00:00,5112.0,7.760000000000048
2013-01-12 23:00:00,4845.0,7.510000000000048
2013-01-13 00:00:00,4546.0,7.760000000000048
2013-01-13 01:00:00,4363.0,7.760000000000048
2013-01-13 02:00:00,4242.0,7.510000000000048
2013-01-13 03:00:00,4212.0,7.760000000000048
2013-01-13 04:00:00,4127.0,7.760000000000048
2013-01-13 05:00:00,4126.0,7.760000000000048
2013-01-13 06:00:00,4190.0,7.2900000000000205
2013-01-13 07:00:00,4375.0,7.2900000000000205
2013-01-13 08:00:00,4605.0,7.050000000000011
2013-01-13 09:00:00,4838.0,6.760000000000048
2013-01-13 10:00:00,4992.0,6.760000000000048
2013-01-13 11:00:00,5049.0,6.760000000000048
2013-01-13 12:00:00,5029.0,6.510000000000048
2013-01-13 13:00:00,4945.0,6.510000000000048
2013-01-13 14:00:00,4974.0,7.2900000000000205
2013-01-13 15:00:00,4863.0,7.670000000000016
2013-01-13 16:00:00,4851.0,8.050000000000011
2013-01-13 17:00:00,5035.0,8.29000000000002
2013-01-13 18:00:00,5352.0,9.210000000000036
2013-01-13 19:00:00,5527.0,10.129999999999995
2013-01-13 20:00:00,5479.0,10.310000000000002
2013-01-13 21:00:00,5336.0,9.439999999999998
2013-01-13 22:00:00,5160.0,8.57000000000005
2013-01-13 23:00:00,4824.0,7.28000000000003
2013-01-14 00:00:00,4585.0,7.2549999999999955
2013-01-14 01:00:00,4340.0,7.230000000000018
2013-01-14 02:00:00,4222.0,6.980000000000018
2013-01-14 03:00:00,4226.0,7.0
2013-01-14 04:00:00,4204.0,7.0
2013-01-14 05:00:00,4370.0,7.0
2013-01-14 06:00:00,4655.0,7.0
2013-01-14 07:00:00,5220.0,7.0
2013-01-14 08:00:00,5652.0,7.0
2013-01-14 09:00:00,5660.0,7.0
2013-01-14 10:00:00,5703.0,7.0
2013-01-14 11:00:00,5796.0,6.78000000000003
2013-01-14 12:00:00,5791.0,6.53000000000003
2013-01-14 13:00:00,5759.0,6.78000000000003
2013-01-14 14:00:00,5731.0,6.78000000000003
2013-01-14 15:00:00,5642.0,7.240000000000009
2013-01-14 16:00:00,5722.0,7.53000000000003
2013-01-14 17:00:00,5854.0,8.0
2013-01-14 18:00:00,6281.0,8.689999999999998
2013-01-14 19:00:00,6462.0,9.200000000000045
2013-01-14 20:00:00,6332.0,9.200000000000045
2013-01-14 21:00:00,6299.0,8.520000000000039
2013-01-14 22:00:00,6075.0,8.520000000000039
2013-01-14 23:00:00,5739.0,8.560000000000002
2013-01-15 00:00:00,5309.0,8.600000000000023
2013-01-15 01:00:00,5106.0,8.710000000000036
2013-01-15 02:00:00,4990.0,8.830000000000041
2013-01-15 03:00:00,4938.0,9.010000000000048
2013-01-15 04:00:00,5101.0,9.150000000000034
2013-01-15 05:00:00,5220.0,9.160000000000025
2013-01-15 06:00:00,5548.0,9.470000000000027
2013-01-15 07:00:00,6128.0,9.580000000000041
2013-01-15 08:00:00,6428.0,9.610000000000014
2013-01-15 09:00:00,6372.0,9.950000000000045
2013-01-15 10:00:00,6421.0,10.220000000000027
2013-01-15 11:00:00,6408.0,10.490000000000009
2013-01-15 12:00:00,6394.0,10.600000000000023
2013-01-15 13:00:00,6347.0,10.670000000000016
2013-01-15 14:00:00,6326.0,11.04000000000002
2013-01-15 15:00:00,6278.0,11.485000000000014
2013-01-15 16:00:00,6235.0,11.930000000000007
2013-01-15 17:00:00,6444.0,11.970000000000027
2013-01-15 18:00:00,6797.0,11.715000000000032
2013-01-15 19:00:00,6877.0,11.460000000000036
2013-01-15 20:00:00,6843.0,10.990000000000009
2013-01-15 21:00:00,6758.0,10.620000000000005
2013-01-15 22:00:00,6505.0,10.0
2013-01-15 23:00:00,6127.0,9.950000000000045
2013-01-16 00:00:00,5822.0,9.810000000000002
2013-01-16 01:00:00,5537.0,8.960000000000036
2013-01-16 02:00:00,5430.0,7.53000000000003
2013-01-16 03:00:00,5338.0,5.580000000000041
2013-01-16 04:00:00,5381.0,4.920000000000016
2013-01-16 05:00:00,5429.0,4.340000000000032
2013-01-16 06:00:00,5736.0,3.9399999999999977
2013-01-16 07:00:00,6286.0,3.6100000000000136
2013-01-16 08:00:00,6608.0,3.2700000000000387
2013-01-16 09:00:00,6608.0,3.0
2013-01-16 10:00:00,6636.0,2.730000000000018
2013-01-16 11:00:00,6702.0,2.580000000000041
2013-01-16 12:00:00,6663.0,2.5
2013-01-16 13:00:00,6605.0,2.6899999999999977
2013-01-16 14:00:00,6610.0,2.8700000000000045
2013-01-16 15:00:00,6533.0,3.1299999999999955
2013-01-16 16:00:00,6535.0,3.3799999999999955
2013-01-16 17:00:00,6631.0,3.3799999999999955
2013-01-16 18:00:00,6936.0,3.3799999999999955
2013-01-16 19:00:00,6885.0,3.57000000000005
2013-01-16 20:00:00,6910.0,3.5400000000000205
2013-01-16 21:00:00,6734.0,3.410000000000025
2013-01-16 22:00:00,6450.0,3.07000000000005
2013-01-16 23:00:00,6088.0,3.090000000000032
2013-01-17 00:00:00,5746.0,2.900000000000034
2013-01-17 01:00:00,5415.0,2.660000000000025
2013-01-17 02:00:00,5313.0,2.5600000000000023
2013-01-17 03:00:00,5257.0,1.9500000000000455
2013-01-17 04:00:00,5240.0,1.490000000000009
2013-01-17 05:00:00,5357.0,2.650000000000034
2013-01-17 06:00:00,5711.0,3.8100000000000023
2013-01-17 07:00:00,6232.0,1.920000000000016
2013-01-17 08:00:00,6565.0,1.920000000000016
2013-01-17 09:00:00,6540.0,1.920000000000016
2013-01-17 10:00:00,6583.0,1.920000000000016
2013-01-17 11:00:00,6499.0,1.920000000000016
2013-01-17 12:00:00,6506.0,1.920000000000016
2013-01-17 13:00:00,6478.0,0.9300000000000068
2013-01-17 14:00:00,6408.0,1.07000000000005
2013-01-17 15:00:00,6443.0,1.330000000000041
2013-01-17 16:00:00,6445.0,1.7000000000000455
2013-01-17 17:00:00,6531.0,1.830000000000041
2013-01-17 18:00:00,6920.0,2.0100000000000477
2013-01-17 19:00:00,6888.0,1.8900000000000432
2013-01-17 20:00:00,6838.0,1.9500000000000455
2013-01-17 21:00:00,6744.0,2.0400000000000205
2013-01-17 22:00:00,6505.0,2.07000000000005
2013-01-17 23:00:00,6214.0,2.2200000000000273
2013-01-18 00:00:00,5861.0,2.400000000000034
2013-01-18 01:00:00,5668.0,2.5100000000000477
2013-01-18 02:00:00,5591.0,2.650000000000034
2013-01-18 03:00:00,5561.0,2.640000000000043
2013-01-18 04:00:00,5668.0,2.7600000000000477
2013-01-18 05:00:00,5729.0,2.980000000000018
2013-01-18 06:00:00,6219.0,3.090000000000032
2013-01-18 07:00:00,6765.0,3.240000000000009
2013-01-18 08:00:00,7124.0,3.7000000000000455
2013-01-18 09:00:00,7112.0,3.5500000000000114
2013-01-18 10:00:00,6884.0,3.4500000000000455
2013-01-18 11:00:00,6837.0,3.740000000000009
2013-01-18 12:00:00,6681.0,3.6350000000000477
2013-01-18 13:00:00,6506.0,3.5300000000000296
2013-01-18 14:00:00,6374.0,4.03000000000003
2013-01-18 15:00:00,6150.0,4.360000000000014
2013-01-18 16:00:00,6158.0,4.890000000000043
2013-01-18 17:00:00,6208.0,5.2900000000000205
2013-01-18 18:00:00,6724.0,5.170000000000016
2013-01-18 19:00:00,6966.0,5.050000000000011
2013-01-18 20:00:00,6932.0,4.75
2013-01-18 21:00:00,6905.0,4.3799999999999955
2013-01-18 22:00:00,6708.0,4.0400000000000205
2013-01-18 23:00:00,6391.0,3.57000000000005
2013-01-19 00:00:00,6169.0,3.1899999999999977
2013-01-19 01:00:00,5872.0,3.0600000000000023
2013-01-19 02:00:00,5713.0,2.7200000000000273
2013-01-19 03:00:00,5675.0,2.6899999999999977
2013-01-19 04:00:00,5605.0,2.650000000000034
2013-01-19 05:00:00,5687.0,2.430000000000007
2013-01-19 06:00:00,5841.0,2.2600000000000477
2013-01-19 07:00:00,5951.0,1.9700000000000273
2013-01-19 08:00:00,6175.0,1.580000000000041
2013-01-19 09:00:00,6277.0,1.650000000000034
2013-01-19 10:00:00,6262.0,1.150000000000034
2013-01-19 11:00:00,6086.0,0.09000000000003183
2013-01-19 12:00:00,5854.0,-1.3199999999999932
2013-01-19 13:00:00,5666.0,-1.7399999999999523
2013-01-19 14:00:00,5376.0,-1.9799999999999613
2013-01-19 15:00:00,5212.0,-1.3599999999999568
2013-01-19 16:00:00,5124.0,-0.92999999999995
2013-01-19 17:00:00,5157.0,-0.6499999999999773
2013-01-19 18:00:00,5498.0,-0.42999999999995
2013-01-19 19:00:00,5793.0,-0.3100000000000023
2013-01-19 20:00:00,5783.0,-0.07999999999998408
2013-01-19 21:00:00,5750.0,-0.839999999999975
2013-01-19 22:00:00,5565.0,-1.3899999999999864
2013-01-19 23:00:00,5332.0,-2.319999999999993
2013-01-20 00:00:00,5067.0,-2.7450000000000045
2013-01-20 01:00:00,4855.0,-3.169999999999959
2013-01-20 02:00:00,4731.0,-3.3999999999999773
2013-01-20 03:00:00,4670.0,-3.234999999999957
2013-01-20 04:00:00,4647.0,-3.069999999999993
2013-01-20 05:00:00,4701.0,-2.349999999999966
2013-01-20 06:00:00,4780.0,-2.1649999999999636
2013-01-20 07:00:00,4920.0,-1.9799999999999613
2013-01-20 08:00:00,5137.0,-1.8700000000000045
2013-01-20 09:00:00,5313.0,-1.5149999999999864
2013-01-20 10:00:00,5354.0,-1.1599999999999682
2013-01-20 11:00:00,5358.0,-0.8100000000000023
2013-01-20 12:00:00,5316.0,0.7050000000000409
2013-01-20 13:00:00,5293.0,2.2200000000000273
2013-01-20 14:00:00,5228.0,3.5100000000000477
2013-01-20 15:00:00,5205.0,6.0
2013-01-20 16:00:00,5208.0,6.550000000000011
2013-01-20 17:00:00,5363.0,7.100000000000023
2013-01-20 18:00:00,5787.0,5.300000000000011
2013-01-20 19:00:00,6219.0,5.580000000000041
2013-01-20 20:00:00,6198.0,5.580000000000041
2013-01-20 21:00:00,6179.0,9.0
2013-01-20 22:00:00,6031.0,7.0
2013-01-20 23:00:00,5869.0,6.0
2013-01-21 00:00:00,5659.0,6.0
2013-01-21 01:00:00,5557.0,5.580000000000041
2013-01-21 02:00:00,5442.0,5.2900000000000205
2013-01-21 03:00:00,5489.0,5.0
2013-01-21 04:00:00,5569.0,4.595000000000027
2013-01-21 05:00:00,5720.0,4.189999999999998
2013-01-21 06:00:00,5970.0,4.170000000000016
2013-01-21 07:00:00,6466.0,4.150000000000034
2013-01-21 08:00:00,6778.0,4.150000000000034
2013-01-21 09:00:00,6886.0,3.9750000000000227
2013-01-21 10:00:00,7052.0,3.8000000000000114
2013-01-21 11:00:00,7136.0,3.8700000000000045
2013-01-21 12:00:00,7068.0,4.0400000000000205
2013-01-21 13:00:00,6958.0,5.03000000000003
2013-01-21 14:00:00,6867.0,7.2000000000000455
2013-01-21 15:00:00,6737.0,9.225000000000023
2013-01-21 16:00:00,6670.0,11.25
2013-01-21 17:00:00,6757.0,11.980000000000018
2013-01-21 18:00:00,7095.0,12.105000000000018
2013-01-21 19:00:00,7430.0,12.230000000000018
2013-01-21 20:00:00,7395.0,10.990000000000009
2013-01-21 21:00:00,7430.0,9.075000000000045
2013-01-21 22:00:00,7211.0,7.160000000000025
2013-01-21 23:00:00,6885.0,5.25
2013-01-22 00:00:00,6612.0,3.6200000000000045
2013-01-22 01:00:00,6497.0,1.990000000000009
2013-01-22 02:00:00,6484.0,0.9500000000000455
2013-01-22 03:00:00,6567.0,0.1400000000000432
2013-01-22 04:00:00,6619.0,-0.6699999999999591
2013-01-22 05:00:00,6825.0,-1.75
2013-01-22 06:00:00,7252.0,-2.125
2013-01-22 07:00:00,7777.0,-2.5
2013-01-22 08:00:00,8157.0,-2.5
2013-01-22 09:00:00,8128.0,-2.5
2013-01-22 10:00:00,8012.0,-2.5
2013-01-22 11:00:00,7979.0,-2.5
2013-01-22 12:00:00,7834.0,-3.0149999999999864
2013-01-22 13:00:00,7787.0,-3.5299999999999727
